"","Overall","marker","n.fold","method","variable"
"140734",0.00302187947242219,"V384","1","G-BLUP","8"
"140735",0.00373800357924173,"V385","1","G-BLUP","8"
"140736",0.00190643953704212,"V386","1","G-BLUP","8"
"140737",0.000775811035775864,"V387","1","G-BLUP","8"
"140738",0.00387021877253043,"V388","1","G-BLUP","8"
"140739",0.00253184015103081,"V389","1","G-BLUP","8"
"140740",0.00365200812754708,"V390","1","G-BLUP","8"
"140741",0.00268728851649323,"V391","1","G-BLUP","8"
"140742",0.00378822730458037,"V392","1","G-BLUP","8"
"140743",0.0035554494137614,"V393","1","G-BLUP","8"
"140744",0.00502977612501177,"V394","1","G-BLUP","8"
"140745",0.00310670203777718,"V395","1","G-BLUP","8"
"140746",0.00494491131867896,"V396","1","G-BLUP","8"
"140747",0.00296727321238758,"V397","1","G-BLUP","8"
"140748",0.00334020509944708,"V398","1","G-BLUP","8"
"140749",0.00327931391841679,"V399","1","G-BLUP","8"
"140750",0.00112891734018689,"V400","1","G-BLUP","8"
"140751",0.000694613073517105,"V401","1","G-BLUP","8"
"140752",0.00360270517016995,"V402","1","G-BLUP","8"
"140753",0.00185927970696601,"V403","1","G-BLUP","8"
"140754",0.00291558455474609,"V404","1","G-BLUP","8"
"140755",0.00331775653910471,"V405","1","G-BLUP","8"
"140756",0.00534281400993868,"V406","1","G-BLUP","8"
"140757",0.00301674587468729,"V407","1","G-BLUP","8"
"140758",0.00185175539830272,"V408","1","G-BLUP","8"
"140759",0.0012371728048319,"V409","1","G-BLUP","8"
"140760",0.0034523326290452,"V410","1","G-BLUP","8"
"140761",0.00437113812844451,"V411","1","G-BLUP","8"
"140762",0.00448834287906367,"V412","1","G-BLUP","8"
"140763",0.00232264311315744,"V413","1","G-BLUP","8"
"140764",0.0015873013699699,"V414","1","G-BLUP","8"
"140765",0.00241024656742773,"V415","1","G-BLUP","8"
"140766",0.0017993782558954,"V416","1","G-BLUP","8"
"140767",0.00116587507564444,"V417","1","G-BLUP","8"
"140768",0.00020951219153126,"V418","1","G-BLUP","8"
"140769",0.00160021544342461,"V419","1","G-BLUP","8"
"140770",0.00202221981184981,"V420","1","G-BLUP","8"
"140771",-0.00098285149886225,"V421","1","G-BLUP","8"
"140772",-0.00112085006262811,"V422","1","G-BLUP","8"
"140773",0.00107559574773098,"V423","1","G-BLUP","8"
"140774",0.00180705676443627,"V424","1","G-BLUP","8"
"140775",0.00234336495127885,"V425","1","G-BLUP","8"
"140776",0.00319214552905419,"V426","1","G-BLUP","8"
"140777",0.00314536153221065,"V427","1","G-BLUP","8"
"140778",0.00296975890154368,"V428","1","G-BLUP","8"
"140779",0.00273264123037284,"V429","1","G-BLUP","8"
"140780",0.00119994663706705,"V430","1","G-BLUP","8"
"140781",0.00529198577331983,"V431","1","G-BLUP","8"
"140782",0.00544866418621257,"V432","1","G-BLUP","8"
"140783",0.00442678269206638,"V433","1","G-BLUP","8"
"140784",0.0032020467126822,"V434","1","G-BLUP","8"
"140785",0.00290388894434178,"V435","1","G-BLUP","8"
"140786",0.00538554207535577,"V436","1","G-BLUP","8"
"140787",0.00281151390013653,"V437","1","G-BLUP","8"
"140788",0.00184472856859014,"V438","1","G-BLUP","8"
"140789",-9.30902527763689e-05,"V439","1","G-BLUP","8"
"140790",0.00235100139882491,"V440","1","G-BLUP","8"
"140791",0.00193090843677225,"V441","1","G-BLUP","8"
"140792",0.00349341322737052,"V442","1","G-BLUP","8"
"140793",0.0023119468913524,"V443","1","G-BLUP","8"
"140794",0.00486619461104071,"V444","1","G-BLUP","8"
"140795",0.00387248802777281,"V445","1","G-BLUP","8"
"140796",0.00451228760078182,"V446","1","G-BLUP","8"
"140797",0.00376900377561402,"V447","1","G-BLUP","8"
"140798",0.00108134830685329,"V448","1","G-BLUP","8"
"140799",0.000308346536522806,"V449","1","G-BLUP","8"
"140800",0.00253827783771705,"V450","1","G-BLUP","8"
"140801",0.00229125282724531,"V451","1","G-BLUP","8"
"140802",-6.75424303688498e-06,"V452","1","G-BLUP","8"
"140803",-0.00115288318530253,"V453","1","G-BLUP","8"
"140804",-0.00116038370175745,"V454","1","G-BLUP","8"
"140805",-0.00107094578523406,"V455","1","G-BLUP","8"
"140806",-0.000913710040282743,"V456","1","G-BLUP","8"
"140807",0.00123364063858124,"V457","1","G-BLUP","8"
"140808",-0.00116428537235309,"V458","1","G-BLUP","8"
"140809",0.000267901303081713,"V459","1","G-BLUP","8"
"140810",0.00104468038471864,"V460","1","G-BLUP","8"
"140811",0.000140438485035714,"V461","1","G-BLUP","8"
"140812",-0.000246524903394194,"V462","1","G-BLUP","8"
"140813",0.000530400038097147,"V463","1","G-BLUP","8"
"140814",-0.000793421019613004,"V464","1","G-BLUP","8"
"140815",-0.000607086670496702,"V465","1","G-BLUP","8"
"140816",-0.00191109611532737,"V466","1","G-BLUP","8"
"140817",-0.00166519811986715,"V467","1","G-BLUP","8"
"140818",-0.00060737720373129,"V468","1","G-BLUP","8"
"140819",0.000613505321365495,"V469","1","G-BLUP","8"
"140820",0.000274284369046722,"V470","1","G-BLUP","8"
"140821",0.00123249103444418,"V471","1","G-BLUP","8"
"140822",-0.000408877272689176,"V472","1","G-BLUP","8"
"140823",0.00109135573575805,"V473","1","G-BLUP","8"
"140824",0.00148811162647755,"V474","1","G-BLUP","8"
"140825",0.0027613667185419,"V475","1","G-BLUP","8"
"140826",0.00111050152502692,"V476","1","G-BLUP","8"
"140827",0.000725626024802794,"V477","1","G-BLUP","8"
"140828",0.00270498723920141,"V478","1","G-BLUP","8"
"140829",0.00182146787859873,"V479","1","G-BLUP","8"
"140830",0.00195542704748973,"V480","1","G-BLUP","8"
"140831",0.00150145494090613,"V481","1","G-BLUP","8"
"140832",0.000625000568301977,"V482","1","G-BLUP","8"
"140833",0.00136226452922269,"V483","1","G-BLUP","8"
"140834",0.00110260734607952,"V484","1","G-BLUP","8"
"140835",0.000327746111224158,"V485","1","G-BLUP","8"
"140836",-0.000245894929855938,"V486","1","G-BLUP","8"
"140837",-0.000905709433073407,"V487","1","G-BLUP","8"
"140838",0.000671605617288013,"V488","1","G-BLUP","8"
"140839",0.00218031630136948,"V489","1","G-BLUP","8"
"140840",0.000508386260713628,"V490","1","G-BLUP","8"
"140841",0.00320980165913153,"V491","1","G-BLUP","8"
"140842",0.00453859133214107,"V492","1","G-BLUP","8"
"140843",0.00161551811884439,"V493","1","G-BLUP","8"
"140844",0.00102518063272897,"V494","1","G-BLUP","8"
"140845",1.43296498142941e-05,"V495","1","G-BLUP","8"
"140846",0.000374761556105255,"V496","1","G-BLUP","8"
"140847",-0.00155860393676196,"V497","1","G-BLUP","8"
"140848",-0.00137112040709974,"V498","1","G-BLUP","8"
"140849",-0.00183484166565617,"V499","1","G-BLUP","8"
"140850",0.000523637222987609,"V500","1","G-BLUP","8"
"140851",0.00080566147058761,"V501","1","G-BLUP","8"
"140852",0.000716697724774355,"V502","1","G-BLUP","8"
"140853",0.00184134181744992,"V503","1","G-BLUP","8"
"140854",0.00341562693503579,"V504","1","G-BLUP","8"
"140855",0.00148726933855103,"V505","1","G-BLUP","8"
"140856",0.00255322747830121,"V506","1","G-BLUP","8"
"140857",0.00150648789985912,"V507","1","G-BLUP","8"
"140858",0.00122723698585258,"V508","1","G-BLUP","8"
"140859",0.000585424755295051,"V509","1","G-BLUP","8"
"140860",0.00201529725252127,"V510","1","G-BLUP","8"
"140861",-0.000416043332221205,"V511","1","G-BLUP","8"
"140862",0.00100451826969254,"V512","1","G-BLUP","8"
"140863",-2.60242455154313e-05,"V513","1","G-BLUP","8"
"140864",-0.000137526498990665,"V514","1","G-BLUP","8"
"140865",-0.00207630750819844,"V515","1","G-BLUP","8"
"140866",-0.00131072680199384,"V516","1","G-BLUP","8"
"140867",-0.000747191767197663,"V517","1","G-BLUP","8"
"140868",-0.00266917865095715,"V518","1","G-BLUP","8"
"140869",0.000182516628238807,"V519","1","G-BLUP","8"
"140870",0.00123413529924661,"V520","1","G-BLUP","8"
"140871",0.00173693649428484,"V521","1","G-BLUP","8"
"140872",0.00187437243012148,"V522","1","G-BLUP","8"
"140873",0.00256505936706137,"V523","1","G-BLUP","8"
"140874",0.00128165057847352,"V524","1","G-BLUP","8"
"140875",0.00197961817801475,"V525","1","G-BLUP","8"
"140876",0.00259468017564995,"V526","1","G-BLUP","8"
"140877",0.00246778393212519,"V527","1","G-BLUP","8"
"140878",0.00110433875979868,"V528","1","G-BLUP","8"
"140879",0.000496411837400834,"V529","1","G-BLUP","8"
"140880",-5.54263063417875e-05,"V530","1","G-BLUP","8"
"140881",0.00230200385568877,"V531","1","G-BLUP","8"
"140882",-9.75780572348443e-05,"V532","1","G-BLUP","8"
"140883",-0.000615056608816555,"V533","1","G-BLUP","8"
"140884",-0.0013155078939395,"V534","1","G-BLUP","8"
"140885",-0.00213706869571232,"V535","1","G-BLUP","8"
"140886",-0.00123585179473175,"V536","1","G-BLUP","8"
"140887",0.000728350784904113,"V537","1","G-BLUP","8"
"140888",-0.00166979008480776,"V538","1","G-BLUP","8"
"140889",0.00210531862725211,"V539","1","G-BLUP","8"
"140890",-0.00135981029006512,"V540","1","G-BLUP","8"
"140891",-0.000606356910438855,"V541","1","G-BLUP","8"
"140892",0.000336521912723094,"V542","1","G-BLUP","8"
"140893",0.0012625229267068,"V543","1","G-BLUP","8"
"140894",0.00153071142249917,"V544","1","G-BLUP","8"
"140895",0.000565689677578381,"V545","1","G-BLUP","8"
"140896",-0.000341890820110652,"V546","1","G-BLUP","8"
"140897",-0.000575031876822971,"V547","1","G-BLUP","8"
"140898",0.000679862987461111,"V548","1","G-BLUP","8"
"140899",0.00111806581909974,"V549","1","G-BLUP","8"
"140900",0.00198489208101369,"V550","1","G-BLUP","8"
"140901",0.00207929275024914,"V551","1","G-BLUP","8"
"140902",0.0005286756890372,"V552","1","G-BLUP","8"
"140903",0.000421407262854528,"V553","1","G-BLUP","8"
"140904",0.00017338206517732,"V554","1","G-BLUP","8"
"140905",0.00166925451291056,"V555","1","G-BLUP","8"
"140906",0.00172665420126245,"V556","1","G-BLUP","8"
"140907",0.00095439813009876,"V557","1","G-BLUP","8"
"140908",0.0038700869282436,"V558","1","G-BLUP","8"
"140909",0.00383848273623249,"V559","1","G-BLUP","8"
"140910",0.00356845657655216,"V560","1","G-BLUP","8"
"140911",0.0027753299370492,"V561","1","G-BLUP","8"
"140912",0.00266232935084027,"V562","1","G-BLUP","8"
"140913",0.000699377544080469,"V563","1","G-BLUP","8"
"140914",-0.000160471364457748,"V564","1","G-BLUP","8"
"140915",0.000871271347598268,"V565","1","G-BLUP","8"
"140916",0.000250122235041061,"V566","1","G-BLUP","8"
"140917",0.00152880025691093,"V567","1","G-BLUP","8"
"140918",0.000682018848583573,"V568","1","G-BLUP","8"
"140919",-0.0017543658266351,"V569","1","G-BLUP","8"
"140920",-0.000678462840314154,"V570","1","G-BLUP","8"
"140921",0.00046400480864608,"V571","1","G-BLUP","8"
"140922",0.0010628197172249,"V572","1","G-BLUP","8"
"140923",0.000340396629000856,"V573","1","G-BLUP","8"
"140924",0.00288916045210855,"V574","1","G-BLUP","8"
"140925",0.00478134392412264,"V575","1","G-BLUP","8"
"140926",0.0034940761487429,"V576","1","G-BLUP","8"
"140927",0.0023928109736387,"V577","1","G-BLUP","8"
"140928",0.00316695352105795,"V578","1","G-BLUP","8"
"140929",0.00150739898995432,"V579","1","G-BLUP","8"
"140930",0.00309035067102196,"V580","1","G-BLUP","8"
"140931",0.00197265521827516,"V581","1","G-BLUP","8"
"140932",-0.00164906029746592,"V582","1","G-BLUP","8"
"140933",0.00139672918708348,"V583","1","G-BLUP","8"
"140934",0.000518554567855187,"V584","1","G-BLUP","8"
"140935",-0.000344426139636508,"V585","1","G-BLUP","8"
"140936",-2.17058178325503e-05,"V586","1","G-BLUP","8"
"140937",0.00119538310765978,"V587","1","G-BLUP","8"
"140938",0.000108222748865688,"V588","1","G-BLUP","8"
"140939",0.0027822956959288,"V589","1","G-BLUP","8"
"140940",0.00180299898092306,"V590","1","G-BLUP","8"
"140941",0.000537776420500071,"V591","1","G-BLUP","8"
"140942",0.00122203967171882,"V592","1","G-BLUP","8"
"140943",0.00194333265122638,"V593","1","G-BLUP","8"
"140944",0.00292180506082296,"V594","1","G-BLUP","8"
"140945",0.00287801962004874,"V595","1","G-BLUP","8"
"140946",0.00184987784050407,"V596","1","G-BLUP","8"
"140947",0.00315728586390506,"V597","1","G-BLUP","8"
"140948",0.00201743753465103,"V598","1","G-BLUP","8"
"140949",0.00147288608383526,"V599","1","G-BLUP","8"
"140950",0.00245672119840097,"V600","1","G-BLUP","8"
"140951",0.00324040346031096,"V601","1","G-BLUP","8"
"140952",0.00103811636776527,"V602","1","G-BLUP","8"
"140953",0.00123029235376069,"V603","1","G-BLUP","8"
"140954",0.00373744249570453,"V604","1","G-BLUP","8"
"140955",0.00134316316489811,"V605","1","G-BLUP","8"
"140956",0.00243279966400935,"V606","1","G-BLUP","8"
"140957",0.00210837326010512,"V607","1","G-BLUP","8"
"140958",-0.0016494849742943,"V608","1","G-BLUP","8"
"140959",-0.00109277224313526,"V609","1","G-BLUP","8"
"140960",-0.000659233126874575,"V610","1","G-BLUP","8"
"140961",7.55501510024743e-05,"V611","1","G-BLUP","8"
"140962",-0.000193371612943796,"V612","1","G-BLUP","8"
"140963",-0.000227676225850077,"V613","1","G-BLUP","8"
"140964",0.00194246907061835,"V614","1","G-BLUP","8"
"140965",0.00339024007216738,"V615","1","G-BLUP","8"
"140966",0.00161113144777536,"V616","1","G-BLUP","8"
"140967",0.00167382988707281,"V617","1","G-BLUP","8"
"140968",0.00192251432023252,"V618","1","G-BLUP","8"
"140969",0.00210225004126381,"V619","1","G-BLUP","8"
"140970",0.00187128036623363,"V620","1","G-BLUP","8"
"140971",0.00212325718052883,"V621","1","G-BLUP","8"
"140972",0.00326386070441459,"V622","1","G-BLUP","8"
"140973",0.000756666902698302,"V623","1","G-BLUP","8"
"140974",0.00273347585428093,"V624","1","G-BLUP","8"
"140975",0.00357655629506369,"V625","1","G-BLUP","8"
"140976",0.00427253334897421,"V626","1","G-BLUP","8"
"140977",0.00321532477262638,"V627","1","G-BLUP","8"
"140978",0.00205902117899632,"V628","1","G-BLUP","8"
"140979",0.0011509976886813,"V629","1","G-BLUP","8"
"140980",0.00220977598534449,"V630","1","G-BLUP","8"
"140981",0.00104037515427206,"V631","1","G-BLUP","8"
"140982",0.000530161517945988,"V632","1","G-BLUP","8"
"140983",0.00285382853572992,"V633","1","G-BLUP","8"
"140984",0.000278772705772735,"V634","1","G-BLUP","8"
"140985",0.00124000258283601,"V635","1","G-BLUP","8"
"140986",0.0019260449147138,"V636","1","G-BLUP","8"
"140987",0.00225064636141039,"V637","1","G-BLUP","8"
"140988",-0.00123394716229178,"V638","1","G-BLUP","8"
"140989",0.00113648212597795,"V639","1","G-BLUP","8"
"140990",0.00148906159101293,"V640","1","G-BLUP","8"
"140991",0.00217347352980918,"V641","1","G-BLUP","8"
"140992",0.000600224559398172,"V642","1","G-BLUP","8"
"140993",0.00324470550397557,"V643","1","G-BLUP","8"
"140994",0.000265240972415826,"V644","1","G-BLUP","8"
"140995",0.00109779406751508,"V645","1","G-BLUP","8"
"140996",-0.000201142909497758,"V646","1","G-BLUP","8"
"140997",0.000947994801487726,"V647","1","G-BLUP","8"
"140998",3.53079893128908e-05,"V648","1","G-BLUP","8"
"140999",0.000768836463650802,"V649","1","G-BLUP","8"
"141000",-0.000895997671044562,"V650","1","G-BLUP","8"
"141001",-4.34179836594677e-05,"V651","1","G-BLUP","8"
"141002",-0.000573304724083234,"V652","1","G-BLUP","8"
"141003",0.000446486501823092,"V653","1","G-BLUP","8"
"141004",-0.000497959051189635,"V654","1","G-BLUP","8"
"141005",0.000150415077455319,"V655","1","G-BLUP","8"
"141006",-0.000973222441087247,"V656","1","G-BLUP","8"
"141007",0.000743664720591807,"V657","1","G-BLUP","8"
"141008",0.00191367847708499,"V658","1","G-BLUP","8"
"141009",0.000170253013882088,"V659","1","G-BLUP","8"
"141010",0.00144511338616665,"V660","1","G-BLUP","8"
"141011",0.00184216466456464,"V661","1","G-BLUP","8"
"141012",0.00148624536869525,"V662","1","G-BLUP","8"
"141013",-5.52378476097609e-05,"V663","1","G-BLUP","8"
"141014",0.000369841682960766,"V664","1","G-BLUP","8"
"141015",0.0022785260264426,"V665","1","G-BLUP","8"
"141016",0.00374729342803222,"V666","1","G-BLUP","8"
"141017",0.00331488466958368,"V667","1","G-BLUP","8"
"141018",0.00257011447320537,"V668","1","G-BLUP","8"
"141019",0.00241735773168448,"V669","1","G-BLUP","8"
"141020",0.00122659299962796,"V670","1","G-BLUP","8"
"141021",0.00179863071557962,"V671","1","G-BLUP","8"
"141022",0.00263420983287183,"V672","1","G-BLUP","8"
"141023",0.00137289265473132,"V673","1","G-BLUP","8"
"141024",0.00182690206592322,"V674","1","G-BLUP","8"
"141025",0.00213276645940897,"V675","1","G-BLUP","8"
"141026",0.00186682692305314,"V676","1","G-BLUP","8"
"141027",0.00234072261981443,"V677","1","G-BLUP","8"
"141028",0.00222537569069545,"V678","1","G-BLUP","8"
"141029",0.0021556878718997,"V679","1","G-BLUP","8"
"141030",0.00288714888860426,"V680","1","G-BLUP","8"
"141031",0.00414646453828518,"V681","1","G-BLUP","8"
"141032",0.00391585569831828,"V682","1","G-BLUP","8"
"141033",0.00210253140072066,"V683","1","G-BLUP","8"
"141034",0.00192364327225792,"V684","1","G-BLUP","8"
"141035",0.00118618931989818,"V685","1","G-BLUP","8"
"141036",0.00216194821639173,"V686","1","G-BLUP","8"
"141037",0.00228654921004115,"V687","1","G-BLUP","8"
"141038",0.00196860925291553,"V688","1","G-BLUP","8"
"141039",0.000109457975741128,"V689","1","G-BLUP","8"
"141040",-0.00114950353176706,"V690","1","G-BLUP","8"
"141041",0.000669970322828062,"V691","1","G-BLUP","8"
"141042",0.000814395577447446,"V692","1","G-BLUP","8"
"141043",0.00247822926494828,"V693","1","G-BLUP","8"
"141044",0.000828728455098775,"V694","1","G-BLUP","8"
"141045",-0.00108041314303686,"V695","1","G-BLUP","8"
"141046",-0.00259489357990108,"V696","1","G-BLUP","8"
"141047",-0.000617241589649027,"V697","1","G-BLUP","8"
"141048",0.0022861771345116,"V698","1","G-BLUP","8"
"141049",0.00178083694351351,"V699","1","G-BLUP","8"
"141050",0.00193762783993069,"V700","1","G-BLUP","8"
"141051",0.00109840466004017,"V701","1","G-BLUP","8"
"141052",-0.000202621693102266,"V702","1","G-BLUP","8"
"141053",0.00079066103670291,"V703","1","G-BLUP","8"
"141054",-0.00139160385924316,"V704","1","G-BLUP","8"
"141055",-0.00263893527923402,"V705","1","G-BLUP","8"
"141056",-0.0010087908174094,"V706","1","G-BLUP","8"
"141057",0.000851545869295664,"V707","1","G-BLUP","8"
"141058",-0.000235373623792243,"V708","1","G-BLUP","8"
"141059",0.000160211778407886,"V709","1","G-BLUP","8"
"141060",0.000152711261952199,"V710","1","G-BLUP","8"
"141061",-0.000692532044359945,"V711","1","G-BLUP","8"
"141062",-0.00139333627761284,"V712","1","G-BLUP","8"
"141063",-0.000847884680517345,"V713","1","G-BLUP","8"
"141064",-0.000838546564219791,"V714","1","G-BLUP","8"
"141065",-0.00160627211133652,"V715","1","G-BLUP","8"
"141066",-0.000135231387076153,"V716","1","G-BLUP","8"
"141067",-0.000488638846760638,"V717","1","G-BLUP","8"
"141068",-0.00107870959789225,"V718","1","G-BLUP","8"
"141069",-0.00103286296873767,"V719","1","G-BLUP","8"
"141070",-0.00201292085660072,"V720","1","G-BLUP","8"
"141071",-0.00182658650748538,"V721","1","G-BLUP","8"
"141072",-0.0014949306645499,"V722","1","G-BLUP","8"
"141073",-0.00124903266908937,"V723","1","G-BLUP","8"
"141074",-0.000191211752955908,"V724","1","G-BLUP","8"
"141075",0.00127654093236532,"V725","1","G-BLUP","8"
"141076",0.000363839230192741,"V726","1","G-BLUP","8"
"141077",-0.00160125069990788,"V727","1","G-BLUP","8"
"141078",-0.000787785202434583,"V728","1","G-BLUP","8"
"141079",-0.00302930332475316,"V729","1","G-BLUP","8"
"141080",-0.00200668903175471,"V730","1","G-BLUP","8"
"141081",0.000317309548528109,"V731","1","G-BLUP","8"
"141082",-0.000101219667771192,"V732","1","G-BLUP","8"
"141083",0.000179571134117276,"V733","1","G-BLUP","8"
"141084",-0.000993707465654708,"V734","1","G-BLUP","8"
"141085",7.8263160587403e-05,"V735","1","G-BLUP","8"
"141086",4.15424795347243e-05,"V736","1","G-BLUP","8"
"141087",0.000601066760128167,"V737","1","G-BLUP","8"
"141088",-0.000195431105165419,"V738","1","G-BLUP","8"
"141089",-0.000602467928908045,"V739","1","G-BLUP","8"
"141090",0.0016976342913262,"V740","1","G-BLUP","8"
"141091",0.00108403460070039,"V741","1","G-BLUP","8"
"141092",0.00124741758277234,"V742","1","G-BLUP","8"
"141093",0.000350212459550256,"V743","1","G-BLUP","8"
"141094",0.000367684355887276,"V744","1","G-BLUP","8"
"141095",0.00308668884298412,"V745","1","G-BLUP","8"
"141096",0.00167167133103589,"V746","1","G-BLUP","8"
"141097",-0.000692712446878114,"V747","1","G-BLUP","8"
"141098",0.00195128448024353,"V748","1","G-BLUP","8"
"141099",0.00104452621769321,"V749","1","G-BLUP","8"
"141100",0.00107653767181558,"V750","1","G-BLUP","8"
"141101",0.00111449262536595,"V751","1","G-BLUP","8"
"141102",-0.000218420576829565,"V752","1","G-BLUP","8"
"141103",0.000998805699114045,"V753","1","G-BLUP","8"
"141104",0.00149981728251698,"V754","1","G-BLUP","8"
"141105",0.00176402429707984,"V755","1","G-BLUP","8"
"141106",0.00226549569576083,"V756","1","G-BLUP","8"
"141107",0.00378018315484328,"V757","1","G-BLUP","8"
"141108",0.00414220094326131,"V758","1","G-BLUP","8"
"141109",0.00220447123727893,"V759","1","G-BLUP","8"
"141110",0.0025834281685798,"V760","1","G-BLUP","8"
"141111",0.00225760934056167,"V761","1","G-BLUP","8"
"141112",0.00207718988199717,"V762","1","G-BLUP","8"
"141113",0.00143306729288807,"V763","1","G-BLUP","8"
"141114",0.00118249360210835,"V764","1","G-BLUP","8"
"141115",0.00160053350855948,"V765","1","G-BLUP","8"
"141116",0.00264741907098302,"V766","1","G-BLUP","8"
"141117",0.00284432436904921,"V767","1","G-BLUP","8"
"141118",0.00214689254196755,"V768","1","G-BLUP","8"
"141119",0.000799833395063417,"V769","1","G-BLUP","8"
"141120",0.00233320686572729,"V770","1","G-BLUP","8"
"141121",-0.00029983578610475,"V771","1","G-BLUP","8"
"141122",0.00145296032392518,"V772","1","G-BLUP","8"
"141123",-0.000929598869201455,"V773","1","G-BLUP","8"
"141124",0.000128333974920991,"V774","1","G-BLUP","8"
"141125",0.00227172905416119,"V775","1","G-BLUP","8"
"141126",0.00164575364178969,"V776","1","G-BLUP","8"
"141127",-3.16319574531327e-05,"V777","1","G-BLUP","8"
"141128",0.000292352378392285,"V778","1","G-BLUP","8"
"141129",0.000122309100355636,"V779","1","G-BLUP","8"
"141130",0.00185030144502459,"V780","1","G-BLUP","8"
"141131",0.00389907358845701,"V781","1","G-BLUP","8"
"141132",0.00402348902362461,"V782","1","G-BLUP","8"
"141133",0.00464181653716838,"V783","1","G-BLUP","8"
"141134",0.0037829618838068,"V784","1","G-BLUP","8"
"141135",0.00434337730270068,"V785","1","G-BLUP","8"
"141136",0.00274243305855031,"V786","1","G-BLUP","8"
"141137",0.00509986322057996,"V787","1","G-BLUP","8"
"141138",0.00299784142752051,"V788","1","G-BLUP","8"
"141139",0.00345735643654308,"V789","1","G-BLUP","8"
"141140",0.00261206342119909,"V790","1","G-BLUP","8"
"141141",0.0020291022497793,"V791","1","G-BLUP","8"
"141142",0.0026290253285002,"V792","1","G-BLUP","8"
"141143",0.00533898965491126,"V793","1","G-BLUP","8"
"141144",0.00390251948506953,"V794","1","G-BLUP","8"
"141145",0.0050070909913984,"V795","1","G-BLUP","8"
"141146",0.00215819010929439,"V796","1","G-BLUP","8"
"141147",0.0025239452778765,"V797","1","G-BLUP","8"
"141148",0.00302339579442668,"V798","1","G-BLUP","8"
"141149",0.00272401805727345,"V799","1","G-BLUP","8"
"141150",0.00364163988855702,"V800","1","G-BLUP","8"
"141151",0.00414655708903283,"V801","1","G-BLUP","8"
"141152",0.00381663444781619,"V802","1","G-BLUP","8"
"141153",-0.000605623615917378,"V803","1","G-BLUP","8"
"141154",3.34549529604445e-05,"V804","1","G-BLUP","8"
"141155",-0.000554690237485193,"V805","1","G-BLUP","8"
"141156",0.00150448500467485,"V806","1","G-BLUP","8"
"141157",-0.000757753691326155,"V807","1","G-BLUP","8"
"141158",-0.00168838319924925,"V808","1","G-BLUP","8"
"141159",-0.00158595841539367,"V809","1","G-BLUP","8"
"141160",-0.00242766214130706,"V810","1","G-BLUP","8"
"141161",-0.000851853954001505,"V811","1","G-BLUP","8"
"141162",0.00208423752220312,"V812","1","G-BLUP","8"
"141163",0.00038195131989019,"V813","1","G-BLUP","8"
"141164",-0.0013465029951505,"V814","1","G-BLUP","8"
"141165",3.69270660204784e-05,"V815","1","G-BLUP","8"
"141166",0.000119534009168017,"V816","1","G-BLUP","8"
"141167",0.000409239263672564,"V817","1","G-BLUP","8"
"141168",0.00191524681588885,"V818","1","G-BLUP","8"
"141169",0.000905532634668898,"V819","1","G-BLUP","8"
"141170",0.00228126090958444,"V820","1","G-BLUP","8"
"141171",0.000427919688294527,"V821","1","G-BLUP","8"
"141172",-0.000557319371173716,"V822","1","G-BLUP","8"
"141173",0.000801134311487798,"V823","1","G-BLUP","8"
"141174",0.00102646615630809,"V824","1","G-BLUP","8"
"141175",0.000703056535611147,"V825","1","G-BLUP","8"
"141176",0.000223903595812284,"V826","1","G-BLUP","8"
"141177",0.00167619777561636,"V827","1","G-BLUP","8"
"141178",0.000994004831711163,"V828","1","G-BLUP","8"
"141179",0.00170964471184179,"V829","1","G-BLUP","8"
"141180",0.000840123808635471,"V830","1","G-BLUP","8"
"141181",0.00098062215949687,"V831","1","G-BLUP","8"
"141182",0.000992853148991441,"V832","1","G-BLUP","8"
"141183",0.000960465611194885,"V833","1","G-BLUP","8"
"141184",0.00145027402282615,"V834","1","G-BLUP","8"
"141185",0.0010765491518565,"V835","1","G-BLUP","8"
"141186",0.00318704851627368,"V836","1","G-BLUP","8"
"141187",0.00307062418205449,"V837","1","G-BLUP","8"
"141188",0.00228239593596595,"V838","1","G-BLUP","8"
"141189",0.00341570465836885,"V839","1","G-BLUP","8"
"141190",0.00213511829525693,"V840","1","G-BLUP","8"
"141191",0.00246968992174688,"V841","1","G-BLUP","8"
"141192",0.00172583829341966,"V842","1","G-BLUP","8"
"141193",1.13533600181281e-05,"V843","1","G-BLUP","8"
"141194",0.000448613329129627,"V844","1","G-BLUP","8"
"141195",0.00115149068007207,"V845","1","G-BLUP","8"
"141196",0.000412555342387599,"V846","1","G-BLUP","8"
"141197",0.000199289892991254,"V847","1","G-BLUP","8"
"141198",0.00100301309629169,"V848","1","G-BLUP","8"
"141199",0.00174117260946071,"V849","1","G-BLUP","8"
"141200",0.00125777277481801,"V850","1","G-BLUP","8"
"141201",0.00170848881228807,"V851","1","G-BLUP","8"
"141202",0.000772431308150175,"V852","1","G-BLUP","8"
"141203",0.00083731124422082,"V853","1","G-BLUP","8"
"141204",0.000406564288974533,"V854","1","G-BLUP","8"
"141205",0.00118445641181644,"V855","1","G-BLUP","8"
"141206",0.000492409259730223,"V856","1","G-BLUP","8"
"141207",0.000163457394492623,"V857","1","G-BLUP","8"
"141208",0.000192718505631574,"V858","1","G-BLUP","8"
"141209",0.00100613066214514,"V859","1","G-BLUP","8"
"141210",0.0015227756492473,"V860","1","G-BLUP","8"
